Component	CO2 	 CH4	N2O	CFC-11	CFC-12	CFC-113	CFC-114	CFC-115	CH3Br	CCl4	CH3CCl3	HCFC-22	HCFC-141b	HCFC-123	HCFC-142b	H-1211	H-1301	H-2402	HFC125	HFC134a	HFC143a	HFC227ea	HFC23	HFC245fa	HFC32	HFC4310mee	C2F6	C6F14	CF4	SF6	H-1202	C3F8	C4F10	C5F12	C7F16	C8F18	cC4F8	SO2F2	HFC236fa	HFC152a	HFC365mfc	CH2Cl2	CHCl3	CH3Cl	NF3 
Unit 	 ppm	ppb	ppb	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt	ppt
Description 	 fossil_fuel 	 landuse 	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total
Reference	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	No data	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	No data	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical	historical
2084	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2085	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2086	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2087	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2088	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2089	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2090	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2091	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2092	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2093	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2094	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2095	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2096	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2097	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2098	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2099	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2100	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2101	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2102	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2103	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2104	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2105	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2106	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2107	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2108	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2109	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2110	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2111	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2112	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2113	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2114	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2115	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
2116	419.36	1922.11	336.91	216.815	487.215	67.20290476	16.0	8.860708333	6.541315789	73.92500000000001	0.9118377189999999	247.28500000000003	24.584131579999998	0.0	21.53554386	2.9288377190000006	3.322214912	0.392219298	44.215	129.51000000000002	31.139263159999995	2.255557292	36.67868889	3.77095	32.49085417	0.324691667	5.230908333000001	0.3092	89.43160833	11.38505702	0.0	0.7568	0.21960000000000002	0.16360000000000002	0.12428000000000002	0.1	1.9998	2.912891667	0.24604166700000002	7.504951754	1.1837205879999997	48.10601274999999	7.598425	542.8257333	3.1352999999999995
